hashtag,hashtag_count,post_link,post_pk,caption_id,post_date,media_type,username,post_text,is_commercial?,likes,comments,IG_auto_desc,image_url
fungimap,6874,https://www.instagram.com/p/BUjS7zOF7Yv,1523144373264954927,17971834405110433,2017-05-26 10:03:00,Single Image,honey_fungi,Fun with entoloma first of a few #blue #fungi #mycology #mushroom #cooloola #ilovegympieregion #queensland #fungimap #fungiaffair #nature #wildlife #forest #mushroomsociety #mushroomporn #mushrooms #instadaily #instagood #australiagram #fungiphotography #fantasticfungi #canon #canonaustralia #fungiaustralia #fungiphile #fungiphotos #allthemushroomhashtags #allthefungi #nationalparksqld,not_commercial,474,25,Photo by Michelle Honey in Great Sandy National Park.,https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/18646512_317731555314655_972512739073196032_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTEuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=UechHIFgMecQ7kNvgGSjXtB&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MTUyMzE0NDM3MzI2NDk1NDkyNw%3D%3D.2-ccb7-5&oh=00_AYATCnZ52GQEmTfd9co5s0_sOXZB6Fq5LiyKDyByGjuKnQ&oe=6666CBBC&_nc_sid=2011ad
fungimap,6874,https://www.instagram.com/p/CdsIMGerAv5,2840681480926792697,17925281534363520,2022-05-18 06:34:02,Single Image,elisef03,"🧡

#fungi #fungilover #fungusamongus #fungilove #fungiofaustralia #fungiofinstagram #fungimap #fungimap #fungifanatic #fungiofvictoria #fungifriday #fungiphotography #mycology #mtmacedon #sanitoriumlake #teampixel #daylesfordmacedonlife",not_commercial,58,7,"Photo by elise on May 17, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/281642594_679203699817883_2417658493833298246_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDExNjQuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=l4z4XAq9kmkQ7kNvgG_iNki&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=Mjg0MDY4MTQ4MDkyNjc5MjY5Nw%3D%3D.2-ccb7-5&oh=00_AYD6DnyzCQHkywjMWxtXs6TpIx2Oj-PcMEn0gGQn9FHqCA&oe=6666DFCA&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/CVCrsiVM2ug,2684900504386104224,17895929645285618,2021-10-15 08:05:03,Single Image,dingledolphinboattours,"So this Sunday we are having a community day to celebrate the 37 years #fungie spent in #dinglebay…..
Please send us or tag us in any photos or videos you have of him…..
Let’s celebrate him together 🐬🐬🐬🐬

#fungiethedolphin #dingleireland #dinglepeninsulatourism #dingleway #kerry #dingledolphin #dingledolphinboattours #dingledolphintours #ireland",not_commercial,549,14,"Photo by Dingle Dolphin Boat Tours in Dingle Dolphin Boat Tours with @dinglepeninsulatourism, @discoverireland.ie, @dingleskellighotel, @discoveringireland__, @dingleaquarium, @irish_daily, @the_kerryman_, @rteplayer, @thriveinireland, @dingleholidayhome, @ocean_footage, and @dingle.lit.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/245357960_174922884725807_8376871579944452042_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41NDV4NTQ1LnNkci5mMjkzNTAifQ&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=5lMZrlRoCgEQ7kNvgE0Of4R&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjY4NDkwMDUwNDM4NjEwNDIyNA%3D%3D.2-ccb7-5&oh=00_AYBib3w47CYdIYoINyz-KcxCOhsiDZPC9CmoTYqH0Fp47w&oe=6666BEE8&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/B-u73JAh-1v,2283025335111380335,17850438850981295,2020-04-08 20:30:49,Single Image,alleverythingdolphin,"Beautiful Fungie, from Dingle, Ireland 🇮🇪 Photo by: @fungiethedolphin",not_commercial,720,13,"Photo by All Everything Dolphin in Dingle, Ireland.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/92264414_148135846693820_4262542751120062877_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0Mzcuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=fEkco7pBZIQQ7kNvgGFlCWd&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjI4MzAyNTMzNTExMTM4MDMzNQ%3D%3D.2-ccb7-5&oh=00_AYDIISaGSq79s6eWHaZThkezDcKkW0l7QpD5tSXYsWCWkQ&oe=6666E248&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/CGhVTPSFX19,2423311755558354301,17845946474406461,2020-10-19 09:54:54,Single Image,erininlondon_,A sad in Ireland’s history. Search called off to find Fungie the beloved dolphin 🐬🇮🇪☘️ 2020 can feck right off 😔,not_commercial,1696,27,"Photo by @erininlondon_ in Dingle, Ireland.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/121787495_163595018758632_9191344988564802909_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc4eDEwNzguc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=bBqFDzXD3tQQ7kNvgEAwXlo&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjQyMzMxMTc1NTU1ODM1NDMwMQ%3D%3D.2-ccb7-5&oh=00_AYB3UUzacK2Iy0ktlscBeDG-QUTrtzfaLQNzwVy3DQPSDg&oe=6666C627&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/Bk4q2o3A-m4,1817390922321881528,17958465487060250,2018-07-06 09:38:22,Carousel,thewildatlanticway,"Fungie the Dolphin is one of Kerry’s friendliest locals, you can always count on him to give you a warm welcome! Take a boat trip out to see him for an experience you’ll never forget. 🐬 📸 @gilly_may1, @fungie_the_dolphin, @whatboundaries 
#wildatlanticway #wildatlanticwaykerry #kerry #dingle #dinglepeninsula #fungiethedolphin",not_commercial,8021,265,"Photo by Wild Atlantic Way on July 06, 2018.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/35119693_370231756837918_1942798546193350656_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43NDl4NzQ5LnNkci5mMjg4NSJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=HGQi3gw1OBEQ7kNvgE676sK&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MTgxNzM5MDg5OTI2MTUwODE4Ng%3D%3D.2-ccb7-5&oh=00_AYDxpHBZ2MR3Ni9JIZri58nuLkJ-d9V7CGZMC_cLJUytPA&oe=6666F09D&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/Bk4q2o3A-m4,1817390922321881528,17958465487060250,2018-07-06 09:38:22,Carousel,thewildatlanticway,"Fungie the Dolphin is one of Kerry’s friendliest locals, you can always count on him to give you a warm welcome! Take a boat trip out to see him for an experience you’ll never forget. 🐬 📸 @gilly_may1, @fungie_the_dolphin, @whatboundaries 
#wildatlanticway #wildatlanticwaykerry #kerry #dingle #dinglepeninsula #fungiethedolphin",not_commercial,8021,265,"Photo by Wild Atlantic Way on July 06, 2018.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/36135950_969914156523034_4571362906947452928_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDc5eDEwNzkuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=5wpAee9fjdUQ7kNvgE3JUOi&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MTgxNzM5MDkwOTIxMDQzMDUzNg%3D%3D.2-ccb7-5&oh=00_AYDmPVY9gF4GPpxANiP0ZffGDnESMAu6OMeQtbu05574AA&oe=6666DF0D&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/Bk4q2o3A-m4,1817390922321881528,17958465487060250,2018-07-06 09:38:22,Carousel,thewildatlanticway,"Fungie the Dolphin is one of Kerry’s friendliest locals, you can always count on him to give you a warm welcome! Take a boat trip out to see him for an experience you’ll never forget. 🐬 📸 @gilly_may1, @fungie_the_dolphin, @whatboundaries 
#wildatlanticway #wildatlanticwaykerry #kerry #dingle #dinglepeninsula #fungiethedolphin",not_commercial,8021,265,"Photo by Wild Atlantic Way on July 06, 2018.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/36510502_269072323641619_7748370565353701376_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=IUdVZr0T8RMQ7kNvgEJeibG&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MTgxNzM5MDkxMDQ1MTkwMzExOA%3D%3D.2-ccb7-5&oh=00_AYC9VpkuRs-_dfmBC_ZzTITNN2kvpxlSDsMD96R5jreDkQ&oe=6666BC89&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/CG-3281pTj5,2431626517561030905,17887147561776022,2020-10-30 21:14:51,Carousel,natgeotravel,"Photos by @Justin.Jin / Fungie, a dolphin that has made Dingle a world-famous tourist destination since the day he befriended a local fisherman 37 years ago, has not been seen near the Irish harbor town for weeks. Many people around the world are mourning the bottlenose dolphin that has chosen humans as his lifelong friends.
I set out to sea to photograph Fungie in 2006. For days he was nowhere to be seen, and suddenly he leapt out of the water right next to my boat. It was challenging to capture the moment because I didn't know where he might appear and when. I jumped into the frigid water to swim with him, but he did not oblige. Our brief encounters touched me. I can understand the people in Dingle missing him dearly. Goodbye, Fungie.
Follow photographer @Justin.Jin for more stories and pictures from around the world. #dingle #dinglepeninsula #swimfreefungie #fungie #fungiethedolphin",not_commercial,254691,1254,"Photo by National Geographic Travel on October 30, 2020.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/123139604_672795820288695_3206774902039049507_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDI4eDEwMjAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=3PwC_wffuacQ7kNvgE4L678&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjQzMTYyNjUxMjc0NjAxMTQ4Mg%3D%3D.2-ccb7-5&oh=00_AYAVW0PtZY2L2EnkUfyFE6Cxs5_gTvGKrhyHTXMZlrySHA&oe=6666DAC6&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/CG-3281pTj5,2431626517561030905,17887147561776022,2020-10-30 21:14:51,Carousel,natgeotravel,"Photos by @Justin.Jin / Fungie, a dolphin that has made Dingle a world-famous tourist destination since the day he befriended a local fisherman 37 years ago, has not been seen near the Irish harbor town for weeks. Many people around the world are mourning the bottlenose dolphin that has chosen humans as his lifelong friends.
I set out to sea to photograph Fungie in 2006. For days he was nowhere to be seen, and suddenly he leapt out of the water right next to my boat. It was challenging to capture the moment because I didn't know where he might appear and when. I jumped into the frigid water to swim with him, but he did not oblige. Our brief encounters touched me. I can understand the people in Dingle missing him dearly. Goodbye, Fungie.
Follow photographer @Justin.Jin for more stories and pictures from around the world. #dingle #dinglepeninsula #swimfreefungie #fungie #fungiethedolphin",not_commercial,254691,1254,"Photo by National Geographic Travel on October 30, 2020.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/123016858_811501772967645_4037954517170465394_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDI4eDEwMjAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Yd4Vqx3MpKoQ7kNvgFxJY9C&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjQzMTYyNjUxMjY3MDQ3NDAyNw%3D%3D.2-ccb7-5&oh=00_AYDTOYS9NdQanR-Z1Qyc9dvURS7qdiGrhF90xsWNKiRmEg&oe=6666DFD5&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/B1v4TDdBURP,2121161549497582671,17851926877558634,2019-08-29 12:36:23,Single Image,alleverythingdolphin,"Since Fungie the Dolphin was quite popular, we decided to post another picture of him. Drop a comment below to say hi to Fungie 😆🐬
Photo credit: @fungiethedolphin",not_commercial,1560,28,"Photo by All Everything Dolphin in Dingle, Ireland.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/69369555_520446062023857_2871319492765205745_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=F5nJpvzpepMQ7kNvgFBWKYY&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjEyMTE2MTU0OTQ5NzU4MjY3MQ%3D%3D.2-ccb7-5&oh=00_AYCVkaYtIpLrCvx4RpHHGpUh1nXcKUPbYd0mRba1JNYZzw&oe=6666DE04&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/CCN-y3Rn2I4,2345807155138880056,18016840015304586,2020-07-04 11:27:06,Single Image,ciaraioch,"The only correct answer being, of course, that he is immortal and should be worshipped as a god.

#fungie #fungiethedolphin #dingle #andaingean #daingeanuíchúis #dolphin #cartooning #cartoon #irishcartoonist #irishcartoon",not_commercial,566,4,"Photo by Ciara | Ciaraíoch 🎨 on July 04, 2020.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/106693363_109614800705976_3955452990366182818_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDgxMC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=LmlJtJnhm2oQ7kNvgH5wReH&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjM0NTgwNzE1NTEzODg4MDA1Ng%3D%3D.2-ccb7-5&oh=00_AYD7Ruy6Dr8kM8uoWH8L9Nw3IzqA-7pW1poOKiygT1rTCg&oe=6666DE92&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299874910_777932739920903_849855910549649955_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=opuq9vMLpq0Q7kNvgH1wjo9&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM1MjE4Mzg3Mg%3D%3D.2-ccb7-5&oh=00_AYApUSPcGC32nD6Ne5BX2_J1UP-NrN2_T2QftcnUAOnvmw&oe=6666CA07&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/300062521_610612357089642_2288201491614133528_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=nA55x7BZ18IQ7kNvgHulkKQ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM1MjMyODQ4Mw%3D%3D.2-ccb7-5&oh=00_AYCVubColH1NvaJzOErS_TFQOyy9HSUBgCqkttYFYl1SgA&oe=6666DE43&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299627173_391807636227387_6989339845596270321_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=P8SvL-hr04gQ7kNvgFDFqQE&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM2MDY1MzQ5Mw%3D%3D.2-ccb7-5&oh=00_AYA3ANiUGwp0KTy7w8aeNeZOfuI4tOUuEjPyN5RmC9UZcQ&oe=6666EFC5&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299626500_1015372915802283_753987906230743905_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDEuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=VaUsUjxzzlMQ7kNvgHpV_Lg&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM1MjMxNDQ2Mw%3D%3D.2-ccb7-5&oh=00_AYAx-d1qI36errRdWFbUS-diF0dyGAKs9X1WTZaBmJvMzQ&oe=6666D671&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299681875_110497141771391_4373198993071758839_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=d7McXbmf2cgQ7kNvgGBeQQF&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDUzNjczMTI0Ng%3D%3D.2-ccb7-5&oh=00_AYB_NcfLCUB6uaxICYG2ZHaKsS8JAl-liiWKnWuMkYkYdQ&oe=6666E777&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299564163_156047573690097_7298540658627431493_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=hen25Ex4lIEQ7kNvgH6uT1d&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDU0NTA0NDgyOQ%3D%3D.2-ccb7-5&oh=00_AYDMM5yeePQb0v0nsbEpvSjk3v_L7GMQ5nfVJ3kv4ZZ4lQ&oe=6666DD36&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299882069_1119989738951533_6404352023686492497_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDEuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=JtEiIPzUY-0Q7kNvgGxYh2o&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM2MDY4Mzk4Mw%3D%3D.2-ccb7-5&oh=00_AYAIfuGGWAMWvv7ravDhTqkz2Y3UMe_th64okbBB6COB_A&oe=6666D68F&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299603155_584913279974513_4477431161509923849_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=HPcA-ru9uBcQ7kNvgE4KklR&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM1MjMwMjY1Nw%3D%3D.2-ccb7-5&oh=00_AYD72wVBbsSUHzNstQGDWB4QVnD16vv3-SE4GSuFdDd8hQ&oe=6666C555&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/ChWXiISjv0m,2906614109947493670,17955884860967560,2022-08-17 05:50:24,Carousel,livibiscuit,"Some more photos from our Ireland trip. Minus some horrendous bug bites it was very pleasant. 
.
.
.
#kylemoreabbey #gothicchurch #victoriangarden #cliffsofmoher #dingle #fungiethedolphin #Ireland #sunny #sixthanniversary",not_commercial,37,0,"Photo by 𝑶𝒍𝒊𝒗𝒊𝒂 𝑪. 𝑨𝒏𝒅𝒆𝒓𝒔𝒐𝒏 on August 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/299952395_446016440826694_6957400915479588756_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=t7cLAK4U54AQ7kNvgF0OTiZ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjkwNjYxNDEwNDM2OTEyNDQ5OA%3D%3D.2-ccb7-5&oh=00_AYCI-49ryvd8olE9OpHsM5Tk4luALvU63ceLyUm7WdyXpg&oe=6666DFA8&_nc_sid=2011ad
fungiethedolphin,4063,https://www.instagram.com/p/CFP7LMqHbUO,2400397380661654798,17910069229607380,2020-09-17 19:08:08,Carousel,laurenscully_,"The clann goes to Kerry 💛 🌅 🌊 
.
.
.
.
.
.
.
.
.
.
.
.
#kerry #ireland #discoverireland #listowel #dingle #ballybunion #discoverkerry #staycation2020 #exploring #countryside #family #qualitytime #beach #sea #waves #views #sunshine #boat #boattrip #fungiethedolphin #wildatlanticway #atsea #happy #happyplace #peaceful #familytime",not_commercial,58,5,"Photo shared by Lauren Scully on September 17, 2020 tagging @leahscullyy, and @laurenscully_.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/119711818_687976608472744_8935559701650992760_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3MDcuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=VDjmOM8acjsQ7kNvgFJ1Bdj&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjQwMDM5NzM3ODE0NTAzNjg0NQ%3D%3D.2-ccb7-5&oh=00_AYCQK4N0p0lVFFx-N_XFiPbhjM27XuIK3AlTCppg1CPVuA&oe=6666CDDE&_nc_sid=2011ad
